pd420 ryang69 mishra03
39474.77898 57321.36815 57973.28628 81223.35816
39478.77908 57309.28375 57971.85631 81221.33865
39482.77919 57297.20076 57970.42286 81219.31424
39486.7793 57285.1192 57968.98593 81217.28494
39490.7794 57273.03906 57967.54553 81215.25076
39494.77951 57260.96033 57966.10165 81213.21168
39498.77961 57248.88303 57964.6543 81211.16771
39502.77972 57236.80714 57963.20347 81209.11886
39506.77983 57224.73268 57961.74917 81207.06512
39510.77993 57212.65963 57960.2914 81205.00649
39514.78004 57200.58801 57958.83015 81202.94298
39518.78014 57188.5178 57957.36543 81200.87459
39522.78025 57176.44901 57955.89725 81198.80132
39526.78035 57164.38165 57954.42559 81196.72316
39530.78046 57152.3157 57952.95046 81194.64013
39534.78057 57140.25117 57951.47187 81192.55221
39538.78067 57128.18805 57949.98981 81190.45942
39542.78078 57116.12636 57948.50428 81188.36175
39546.78088 57104.06609 57947.01528 81186.25921
39550.78099 57092.00723 57945.52282 81184.15179
39554.78109 57079.9498 57944.0269 81182.0395
39558.7812 57067.89378 57942.52751 81179.92233
39562.78131 57055.83918 57941.02466 81177.8003
39566.78141 57043.786 57939.51834 81175.67339
39570.78152 57031.73424 57938.00857 81173.54162
39574.78162 57019.68389 57936.49533 81171.40497
39578.78173 57007.63497 57934.97863 81169.26346
39582.78183 56995.58746 57933.45848 81167.11708
39586.78194 56983.54137 57931.93486 81164.96584
39590.78205 56971.4967 57930.40779 81162.80973
39594.78215 56959.45345 57928.87726 81160.64876
39598.78226 56947.41161 57927.34328 81158.48293
39602.78236 56935.37119 57925.80583 81156.31224
39606.78247 56923.33219 57924.26494 81154.13669
39610.78257 56911.29461 57922.72059 81151.95628
39614.78268 56899.25845 57921.17278 81149.77101
39618.78279 56887.2237 57919.62153 81147.58089
39622.78289 56875.19037 57918.06682 81145.3859
39626.783 56863.15846 57916.50866 81143.18607
39630.7831 56851.12796 57914.94705 81140.98138
39634.78321 56839.09888 57913.38199 81138.77184
39638.78331 56827.07122 57911.81348 81136.55745
39642.78342 56815.04498 57910.24152 81134.33821
39646.78353 56803.02015 57908.66612 81132.11411
39650.78363 56790.99675 57907.08727 81129.88517
39654.78374 56778.97475 57905.50497 81127.65139
39658.78384 56766.95418 57903.91923 81125.41275
39662.78395 56754.93502 57902.33004 81123.16928
39666.78405 56742.91728 57900.73741 81120.92095
39670.78416 56730.90095 57899.14134 81118.66779
39674.78427 56718.88604 57897.54182 81116.40978
39678.78437 56706.87255 57895.93886 81114.14693
39682.78448 56694.86047 57894.33247 81111.87925
39686.78458 56682.84981 57892.72263 81109.60672
39690.78469 56670.84057 57891.10935 81107.32936
39694.78479 56658.83274 57889.49263 81105.04716
39698.7849 56646.82633 57887.87248 81102.76012
39702.78501 56634.82134 57886.24889 81100.46825
39706.78511 56622.81776 57884.62186 81098.17155
39710.78522 56610.8156 57882.9914 81095.87001
39714.78532 56598.81485 57881.3575 81093.56365
39718.78543 56586.81552 57879.72017 81091.25245
39722.78553 56574.8176 57878.07941 81088.93642
39726.78564 56562.8211 57876.43521 81086.61557
39730.78575 56550.82602 57874.78758 81084.28989
39734.78585 56538.83235 57873.13652 81081.95938
39738.78596 56526.84009 57871.48203 81079.62405
39742.78606 56514.84926 57869.82411 81077.28389
39746.78617 56502.85983 57868.16276 81074.93892
39750.78628 56490.87182 57866.49798 81072.58912
39754.78638 56478.88523 57864.82978 81070.23449
39758.78649 56466.90005 57863.15814 81067.87505
39762.78659 56454.91629 57861.48309 81065.51079
39766.7867 56442.93394 57859.8046 81063.14172
39770.7868 56430.95301 57858.1227 81060.76783
39774.78691 56418.97349 57856.43737 81058.38912
39778.78702 56406.99539 57854.74861 81056.00559
39782.78712 56395.0187 57853.05644 81053.61726
39786.78723 56383.04343 57851.36084 81051.22411
39790.78733 56371.06957 57849.66182 81048.82615
39794.78744 56359.09712 57847.95938 81046.42338
39798.78754 56347.12609 57846.25353 81044.0158
39802.78765 56335.15648 57844.54425 81041.60342
39806.78776 56323.18828 57842.83156 81039.18622
39810.78786 56311.22149 57841.11545 81036.76422
39814.78797 56299.25611 57839.39592 81034.33742
39818.78807 56287.29215 57837.67298 81031.90581
39822.78818 56275.32961 57835.94662 81029.4694
39826.78828 56263.36848 57834.21685 81027.02819
39830.78839 56251.40876 57832.48367 81024.58218
39834.7885 56239.45045 57830.74707 81022.13136
39838.7886 56227.49356 57829.00707 81019.67575
39842.78871 56215.53809 57827.26365 81017.21534
39846.78881 56203.58402 57825.51682 81014.75014
39850.78892 56191.63137 57823.76658 81012.28014
39854.78902 56179.68013 57822.01293 81009.80535
39858.78913 56167.73031 57820.25587 81007.32576
39862.78924 56155.7819 57818.49541 81004.84138
39866.78934 56143.8349 57816.73154 81002.35221
39870.78945 56131.88932 57814.96427 80999.85825
39874.78955 56119.94515 57813.19358 80997.3595
39878.78966 56108.00239 57811.4195 80994.85596
39882.78976 56096.06105 57809.64201 80992.34764
39886.78987 56084.12111 57807.86112 80989.83453
39890.78998 56072.18259 57806.07683 80987.31664
39894.79008 56060.24549 57804.28913 80984.79396
39898.79019 56048.30979 57802.49804 80982.2665
39902.79029 56036.37551 57800.70354 80979.73425
39906.7904 56024.44264 57798.90565 80977.19723
39910.7905 56012.51119 57797.10435 80974.65543
39914.79061 56000.58114 57795.29966 80972.10885
39918.79072 55988.65251 57793.49157 80969.55749
39922.79082 55976.72529 57791.68009 80967.00136
39926.79093 55964.79948 57789.86521 80964.44045
39930.79103 55952.87508 57788.04694 80961.87476
39934.79114 55940.9521 57786.22527 80959.30431
39938.79124 55929.03053 57784.40021 80956.72908
39942.79135 55917.11037 57782.57176 80954.14908
39946.79146 55905.19162 57780.73991 80951.56431
39950.79156 55893.27428 57778.90468 80948.97477
39954.79167 55881.35836 57777.06605 80946.38047
39958.79177 55869.44384 57775.22403 80943.78139
39962.79188 55857.53074 57773.37863 80941.17756
39966.79198 55845.61905 57771.52984 80938.56895
39970.79209 55833.70877 57769.67766 80935.95559
39974.7922 55821.7999 57767.82209 80933.33746
39978.7923 55809.89245 57765.96314 80930.71457
39982.79241 55797.9864 57764.1008 80928.08692
39986.79251 55786.08177 57762.23508 80925.4545
39990.79262 55774.17854 57760.36598 80922.81734
39994.79273 55762.27673 57758.49349 80920.17541
39998.79283 55750.37633 57756.61762 80917.52873
40002.79294 55738.47734 57754.73837 80914.87729
40006.79304 55726.57976 57752.85574 80912.2211
40010.79315 55714.68359 57750.96973 80909.56016
40014.79325 55702.78883 57749.08034 80906.89446
40018.79336 55690.89548 57747.18757 80904.22401
40022.79347 55679.00354 57745.29142 80901.54882
40026.79357 55667.11301 57743.3919 80898.86887
40030.79368 55655.2239 57741.489 80896.18418
40034.79378 55643.33619 57739.58273 80893.49474
40038.79389 55631.44989 57737.67308 80890.80055
40042.79399 55619.565 57735.76006 80888.10162
40046.7941 55607.68153 57733.84366 80885.39795
40050.79421 55595.79946 57731.92389 80882.68953
40054.79431 55583.9188 57730.00075 80879.97638
40058.79442 55572.03956 57728.07424 80877.25848
40062.79452 55560.16172 57726.14436 80874.53584
40066.79463 55548.28529 57724.21111 80871.80847
40070.79473 55536.41027 57722.27449 80869.07636
40074.79484 55524.53666 57720.3345 80866.33951
40078.79495 55512.66446 57718.39115 80863.59793
40082.79505 55500.79367 57716.44443 80860.85161
40086.79516 55488.92429 57714.49434 80858.10056
40090.79526 55477.05632 57712.54089 80855.34478
40094.79537 55465.18976 57710.58408 80852.58427
40098.79547 55453.3246 57708.6239 80849.81902
40102.79558 55441.46086 57706.66036 80847.04905
40106.79569 55429.59852 57704.69345 80844.27435
40110.79579 55417.7376 57702.72319 80841.49493
40114.7959 55405.87808 57700.74957 80838.71078
40118.796 55394.01997 57698.77258 80835.9219
40122.79611 55382.16327 57696.79224 80833.12831
40126.79621 55370.30798 57694.80853 80830.32998
40130.79632 55358.45409 57692.82148 80827.52694
40134.79643 55346.60162 57690.83106 80824.71918
40138.79653 55334.75055 57688.83729 80821.9067
40142.79664 55322.90089 57686.84016 80819.0895
40146.79674 55311.05264 57684.83968 80816.26758
40150.79685 55299.2058 57682.83584 80813.44095
40154.79695 55287.36037 57680.82865 80810.6096
40158.79706 55275.51634 57678.81811 80807.77354
40162.79717 55263.67372 57676.80422 80804.93277
40166.79727 55251.83251 57674.78698 80802.08728
40170.79738 55239.99271 57672.76638 80799.23709
40174.79748 55228.15432 57670.74244 80796.38218
40178.79759 55216.31733 57668.71515 80793.52257
40182.79769 55204.48175 57666.68451 80790.65825
40186.7978 55192.64758 57664.65052 80787.78922
40190.79791 55180.81482 57662.61319 80784.91548
40194.79801 55168.98346 57660.57251 80782.03704
40198.79812 55157.15351 57658.52849 80779.1539
40202.79822 55145.32497 57656.48112 80776.26606
40206.79833 55133.49783 57654.43041 80773.37351
40210.79844 55121.67211 57652.37636 80770.47627
40214.79854 55109.84779 57650.31896 80767.57433
40218.79865 55098.02487 57648.25823 80764.66768
40222.79875 55086.20337 57646.19415 80761.75634
40226.79886 55074.38327 57644.12673 80758.84031
40230.79896 55062.56457 57642.05598 80755.91958
40234.79907 55050.74729 57639.98188 80752.99416
40238.79918 55038.93141 57637.90445 80750.06404
40242.79928 55027.11693 57635.82369 80747.12923
40246.79939 55015.30387 57633.73958 80744.18973
40250.79949 55003.49221 57631.65214 80741.24555
40254.7996 54991.68195 57629.56137 80738.29667
40258.7997 54979.8731 57627.46726 80735.34311
40262.79981 54968.06566 57625.36982 80732.38486
40266.79992 54956.25963 57623.26905 80729.42192
40270.80002 54944.455 57621.16495 80726.4543
40274.80013 54932.65177 57619.05751 80723.482
40278.80023 54920.84996 57616.94675 80720.50501
40282.80034 54909.04954 57614.83266 80717.52335
40286.80044 54897.25054 57612.71523 80714.537
40290.80055 54885.45294 57610.59448 80711.54598
40294.80066 54873.65674 57608.47041 80708.55027
40298.80076 54861.86195 57606.343 80705.54989
40302.80087 54850.06857 57604.21228 80702.54484
40306.80097 54838.27659 57602.07822 80699.53511
40310.80108 54826.48602 57599.94085 80696.5207
40314.80118 54814.69685 57597.80014 80693.50163
40318.80129 54802.90909 57595.65612 80690.47788
40322.8014 54791.12273 57593.50878 80687.44946
40326.8015 54779.33778 57591.35811 80684.41637
40330.80161 54767.55423 57589.20412 80681.37861
40334.80171 54755.77209 57587.04682 80678.33619
40338.80182 54743.99135 57584.88619 80675.2891
40342.80192 54732.21202 57582.72225 80672.23735
40346.80203 54720.43409 57580.55499 80669.18093
40350.80214 54708.65757 57578.38441 80666.11984
40354.80224 54696.88245 57576.21052 80663.0541
40358.80235 54685.10874 57574.03331 80659.98369
40362.80245 54673.33643 57571.85279 80656.90863
40366.80256 54661.56552 57569.66895 80653.8289
40370.80266 54649.79602 57567.4818 80650.74452
40374.80277 54638.02793 57565.29134 80647.65548
40378.80288 54626.26123 57563.09757 80644.56179
40382.80298 54614.49595 57560.90049 80641.46344
40386.80309 54602.73206 57558.7001 80638.36044
40390.80319 54590.96958 57556.49639 80635.25278
40394.8033 54579.2085 57554.28938 80632.14047
40398.8034 54567.44883 57552.07906 80629.02352
40402.80351 54555.69056 57549.86544 80625.90191
40406.80362 54543.9337 57547.64851 80622.77565
40410.80372 54532.17823 57545.42827 80619.64475
40414.80383 54520.42418 57543.20473 80616.5092
40418.80393 54508.67152 57540.97788 80613.36901
40422.80404 54496.92027 57538.74774 80610.22417
40426.80414 54485.17042 57536.51428 80607.07469
40430.80425 54473.42198 57534.27753 80603.92057
40434.80436 54461.67494 57532.03748 80600.76181
40438.80446 54449.9293 57529.79412 80597.5984
40442.80457 54438.18506 57527.54747 80594.43036
40446.80467 54426.44223 57525.29752 80591.25768
40450.80478 54414.7008 57523.04427 80588.08037
40454.80489 54402.96077 57520.78772 80584.89841
40458.80499 54391.22215 57518.52787 80581.71183
40462.8051 54379.48493 57516.26473 80578.52061
40466.8052 54367.74911 57513.9983 80575.32475
40470.80531 54356.01469 57511.72857 80572.12427
40474.80541 54344.28168 57509.45555 80568.91916
40478.80552 54332.55007 57507.17923 80565.70941
40482.80563 54320.81986 57504.89962 80562.49504
40486.80573 54309.09105 57502.61672 80559.27604
40490.80584 54297.36364 57500.33053 80556.05242
40494.80594 54285.63764 57498.04105 80552.82417
40498.80605 54273.91304 57495.74829 80549.5913
40502.80615 54262.18984 57493.45223 80546.3538
40506.80626 54250.46805 57491.15288 80543.11168
40510.80637 54238.74765 57488.85025 80539.86494
40514.80647 54227.02866 57486.54433 80536.61358
40518.80658 54215.31107 57484.23513 80533.3576
40522.80668 54203.59488 57481.92264 80530.09701
40526.80679 54191.88009 57479.60687 80526.8318
40530.80689 54180.1667 57477.28782 80523.56197
40534.807 54168.45472 57474.96548 80520.28753
40538.80711 54156.74413 57472.63986 80517.00847
40542.80721 54145.03495 57470.31096 80513.72481
40546.80732 54133.32717 57467.97878 80510.43653
40550.80742 54121.62079 57465.64332 80507.14364
40554.80753 54109.91581 57463.30458 80503.84614
40558.80763 54098.21223 57460.96257 80500.54403
40562.80774 54086.51005 57458.61727 80497.23732
40566.80785 54074.80927 57456.2687 80493.926
40570.80795 54063.1099 57453.91686 80490.61008
40574.80806 54051.41192 57451.56174 80487.28955
40578.80816 54039.71535 57449.20334 80483.96442
40582.80827 54028.02017 57446.84168 80480.63468
40586.80837 54016.3264 57444.47673 80477.30035
40590.80848 54004.63403 57442.10852 80473.96142
40594.80859 53992.94305 57439.73704 80470.61789
40598.80869 53981.25348 57437.36228 80467.26976
40602.8088 53969.56531 57434.98426 80463.91703
40606.8089 53957.87854 57432.60296 80460.55971
40610.80901 53946.19317 57430.2184 80457.19779
40614.80911 53934.50919 57427.83057 80453.83129
40618.80922 53922.82662 57425.43948 80450.46018
40622.80933 53911.14545 57423.04512 80447.08449
40626.80943 53899.46568 57420.64749 80443.70421
40630.80954 53887.7873 57418.2466 80440.31934
40634.80964 53876.11033 57415.84244 80436.92988
40638.80975 53864.43476 57413.43502 80433.53583
40642.80985 53852.76058 57411.02434 80430.1372
40646.80996 53841.08781 57408.6104 80426.73398
40650.81007 53829.41643 57406.19319 80423.32618
40654.81017 53817.74646 57403.77273 80419.9138
40658.81028 53806.07788 57401.34901 80416.49683
40662.81038 53794.4107 57398.92203 80413.07529
40666.81049 53782.74492 57396.49179 80409.64916
40670.8106 53771.08055 57394.05829 80406.21846
40674.8107 53759.41756 57391.62154 80402.78318
40678.81081 53747.75598 57389.18153 80399.34332
40682.81091 53736.0958 57386.73826 80395.89889
40686.81102 53724.43702 57384.29175 80392.44988
40690.81112 53712.77963 57381.84197 80388.9963
40694.81123 53701.12364 57379.38895 80385.53815
40698.81134 53689.46905 57376.93267 80382.07542
40702.81144 53677.81587 57374.47315 80378.60813
40706.81155 53666.16407 57372.01037 80375.13626
40710.81165 53654.51368 57369.54434 80371.65983
40714.81176 53642.86469 57367.07507 80368.17884
40718.81186 53631.21709 57364.60254 80364.69327
40722.81197 53619.57089 57362.12677 80361.20314
40726.81208 53607.92609 57359.64775 80357.70845
40730.81218 53596.28269 57357.16549 80354.2092
40734.81229 53584.64068 57354.67998 80350.70538
40738.81239 53573.00007 57352.19122 80347.19701
40742.8125 53561.36086 57349.69923 80343.68407
40746.8126 53549.72305 57347.20398 80340.16658
40750.81271 53538.08664 57344.7055 80336.64452
40754.81282 53526.45162 57342.20378 80333.11792
40758.81292 53514.818 57339.69881 80329.58675
40762.81303 53503.18578 57337.19061 80326.05104
40766.81313 53491.55496 57334.67916 80322.51076
40770.81324 53479.92553 57332.16448 80318.96594
40774.81334 53468.2975 57329.64656 80315.41657
40778.81345 53456.67087 57327.1254 80311.86264
40782.81356 53445.04563 57324.601 80308.30417
40786.81366 53433.42179 57322.07337 80304.74115
40790.81377 53421.79935 57319.54251 80301.17359
40794.81387 53410.17831 57317.00841 80297.60147
40798.81398 53398.55866 57314.47108 80294.02482
40802.81408 53386.94041 57311.93051 80290.44361
40806.81419 53375.32355 57309.38671 80286.85787
40810.8143 53363.70809 57306.83969 80283.26759
40814.8144 53352.09403 57304.28943 80279.67276
40818.81451 53340.48136 57301.73594 80276.0734
40822.81461 53328.8701 57299.17922 80272.46949
40826.81472 53317.26022 57296.61928 80268.86105
40830.81482 53305.65175 57294.05611 80265.24808
40834.81493 53294.04467 57291.48971 80261.63056
40838.81504 53282.43898 57288.92008 80258.00852
40842.81514 53270.83469 57286.34723 80254.38194
40846.81525 53259.2318 57283.77116 80250.75083
40850.81535 53247.6303 57281.19186 80247.11519
40854.81546 53236.0302 57278.60934 80243.47502
40858.81556 53224.4315 57276.0236 80239.83031
40862.81567 53212.83419 57273.43463 80236.18109
40866.81578 53201.23827 57270.84244 80232.52733
40870.81588 53189.64375 57268.24704 80228.86905
40874.81599 53178.05063 57265.64842 80225.20625
40878.81609 53166.4589 57263.04657 80221.53892
40882.8162 53154.86857 57260.44151 80217.86707
40886.8163 53143.27963 57257.83323 80214.1907
40890.81641 53131.69209 57255.22174 80210.5098
40894.81652 53120.10594 57252.60703 80206.82439
40898.81662 53108.52119 57249.98911 80203.13446
40902.81673 53096.93783 57247.36797 80199.44001
40906.81683 53085.35587 57244.74362 80195.74105
40910.81694 53073.7753 57242.11605 80192.03757
40914.81705 53062.19613 57239.48528 80188.32958
40918.81715 53050.61835 57236.85129 80184.61707
40922.81726 53039.04197 57234.21409 80180.90006
